Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
Dhanori,18.57856,73.89264,Northern Frontier,18.553327914000413,73.8997229549811,Indian Restaurant
Dhanori,18.57856,73.89264,The Flour Works,18.549672607616056,73.9009654570756,Breakfast Spot
Dhanori,18.57856,73.89264,The Cafe,18.559872882464752,73.9120250957047,Café
Dhanori,18.57856,73.89264,The Flying Saucer Sky Bar,18.56845748483193,73.90842756155365,Lounge
Dhanori,18.57856,73.89264,Classic Rock Coffee Co,18.548868508614838,73.90640149952664,Pub
Dhanori,18.57856,73.89264,Baraza - Bars & Bites,18.556690232257925,73.89353074346283,Bar
Dhanori,18.57856,73.89264,Sudama Bhel,18.559053078142703,73.89172608881557,Food Truck
Dhanori,18.57856,73.89264,"Incognito - Restaurant, Bar And Cafe",18.562864,73.91641,American Restaurant
Dhanori,18.57856,73.89264,Barbeque Nation,18.552487193869148,73.89954982678643,BBQ Joint
Dhanori,18.57856,73.89264,Largo Pizzeria,18.566286913630677,73.91985042662145,Pizza Place
Dhanori,18.57856,73.89264,Himalaya Momos,18.566084512943647,73.91082031493391,Dumpling Restaurant
Dhanori,18.57856,73.89264,The Irish House,18.5622160840994,73.91650134367835,Pub
Dhanori,18.57856,73.89264,The Blue Frog Pune,18.556693934985876,73.89491303918615,Nightclub
Dhanori,18.57856,73.89264,Irani Cafe,18.56390459363436,73.915019181133,Café
Dhanori,18.57856,73.89264,Sambar,18.563567457826487,73.91793412525706,Breakfast Spot
Dhanori,18.57856,73.89264,Khalsa Dairy,18.56518320770147,73.91446787254112,Cheese Shop
Dhanori,18.57856,73.89264,Four Points by Sheraton,18.56289000669395,73.92224154232781,Hotel
Dhanori,18.57856,73.89264,Tea Villa Cafe,18.56292533777101,73.91807645982914,Café
Dhanori,18.57856,73.89264,Baan Tao,18.55376,73.904776,Thai Restaurant
Dhanori,18.57856,73.89264,Toit,18.553989,73.905254,Brewery
Dhanori,18.57856,73.89264,212 Cafe & Bar,18.56189312439181,73.91704901841942,Bistro
Dhanori,18.57856,73.89264,Café Peter Donuts,18.565157525189825,73.90783481004392,Café
Dhanori,18.57856,73.89264,Cafe Coffee Day,18.566078668419934,73.91824872370637,Coffee Shop
Dhanori,18.57856,73.89264,Starbucks,18.562579574667865,73.9168336767092,Coffee Shop
Dhanori,18.57856,73.89264,AGATYA,18.598166270008893,73.90874419034847,Indian Restaurant
Dhanori,18.57856,73.89264,Cafe Colombia,18.54928649288815,73.90328460290183,Café
Dhanori,18.57856,73.89264,95 Pasta N Pizza,18.56100926467741,73.92003135571278,Italian Restaurant
Dhanori,18.57856,73.89264,Chopsticks,18.56522788197092,73.91317943463237,Indian Restaurant
Dhanori,18.57856,73.89264,Kaveri,18.566443319762563,73.91831478427666,Indian Restaurant
Dhanori,18.57856,73.89264,Atmosphere 6,18.56548338519069,73.91374964689592,Lounge
Dhanori,18.57856,73.89264,Costa Coffee,18.560990447850457,73.92042039359502,Coffee Shop
Dhanori,18.57856,73.89264,The Square - Novotel,18.559020105293943,73.91127170847597,Café
Dhanori,18.57856,73.89264,Mad Over Donuts,18.56228421087917,73.91699473727073,Donut Shop
Dhanori,18.57856,73.89264,Foodhall,18.562398522013652,73.91653520939822,Gourmet Shop
Dhanori,18.57856,73.89264,Zara,18.56242013350659,73.91668027066117,Clothing Store
Dhanori,18.57856,73.89264,Malaka Street,18.562226137705256,73.91659601818088,Asian Restaurant
Dhanori,18.57856,73.89264,Joggers Park,18.54986835990682,73.90242286235049,Park
Dhanori,18.57856,73.89264,WTF!,18.562676520648978,73.91781831035433,Bar
Dhanori,18.57856,73.89264,Hyatt Pune,18.554247604517535,73.90469311452972,Hotel
Dhanori,18.57856,73.89264,Marrakesh,18.548693887854366,73.90561315531282,Mediterranean Restaurant
Dhanori,18.57856,73.89264,The Bounty Sizzlers,18.54872643719599,73.90538144450932,Steakhouse
Dhanori,18.57856,73.89264,rude Lounge - Viman Nagar,18.561130057658403,73.91808305840722,Lounge
Dhanori,18.57856,73.89264,Wādeshwar,18.548982286430597,73.90587512513854,Indian Restaurant
Dhanori,18.57856,73.89264,Indigo Delicatessen,18.562101949251208,73.91729007472406,Deli / Bodega
Dhanori,18.57856,73.89264,Where Else,18.565310951730662,73.91397691821118,Café
Dhanori,18.57856,73.89264,Kalyani Veg,18.54605832665507,73.90575157958844,Indian Restaurant
Dhanori,18.57856,73.89264,Cafe Coffee Day,18.56477578181925,73.91096033854033,Coffee Shop
Dhanori,18.57856,73.89264,Farmaish Restaurant and Lounge,18.56714281852266,73.91898533972515,Restaurant
Dhanori,18.57856,73.89264,Crazy Noodles,18.562483249649187,73.91650120298378,Chinese Restaurant
Dhanori,18.57856,73.89264,Royal Orchid Central Hotel Pune,18.54623103859955,73.90646298332614,Motel
Dhanori,18.57856,73.89264,Cream Centre,18.562634937012387,73.91672404293837,Vegetarian / Vegan Restaurant
Dhanori,18.57856,73.89264,Punjab Grill,18.561691142478065,73.9167728544049,Indian Restaurant
Dhanori,18.57856,73.89264,SuperDry Store,18.562096520113904,73.91670153777805,Clothing Store
Dhanori,18.57856,73.89264,Chili's Grill & Bar,18.5622488243238,73.9168538222229,Tex-Mex Restaurant
Dhanori,18.57856,73.89264,Rainforest Resto-Bar,18.561609894666777,73.91719343663195,Diner
Dhanori,18.57856,73.89264,Westside,18.561272343735563,73.91710480766785,Department Store
Dhanori,18.57856,73.89264,Sujata Mastani,18.565399540578944,73.91516865415437,Dessert Shop
Dhanori,18.57856,73.89264,Baker Street,18.562049421684552,73.91709562387287,Café
Dhanori,18.57856,73.89264,The Beer Cafe,18.56181009359538,73.9172007724292,Distillery
Dhanori,18.57856,73.89264,Incognito,18.56172996447685,73.91676846155126,Café
Dhanori,18.57856,73.89264,Pune Airport Arrival,18.57871751151574,73.90935547721332,Airport Service
Dhanori,18.57856,73.89264,Burger King,18.561783059817998,73.91715647107169,Fast Food Restaurant
Dhanori,18.57856,73.89264,Cafe Coffee Day,18.56395503616254,73.88407320145299,Coffee Shop
Dhanori,18.57856,73.89264,Kanak,18.55874456788427,73.90678413377148,Indian Restaurant
Dhanori,18.57856,73.89264,McDonald's,18.560996687911317,73.92035662931437,Fast Food Restaurant
Dhanori,18.57856,73.89264,Cafe Milano,18.56558299454072,73.9109431146879,Café
Dhanori,18.57856,73.89264,Domino's Pizza,18.570221831026505,73.87869165517397,Pizza Place
Dhanori,18.57856,73.89264,Delhi Chaat Bhandar (DCB),18.56851740845968,73.88254062913661,Fast Food Restaurant
Dhanori,18.57856,73.89264,Al-Hifazat Seekh Kabab Centre,18.557054224118545,73.89716175873802,BBQ Joint
Dhanori,18.57856,73.89264,Barista Lavazza in Ishanya Mall,18.556541204452515,73.894764,Café
Dhanori,18.57856,73.89264,La Terrazza,18.55971818777993,73.91196054090464,Italian Restaurant
Dhanori,18.57856,73.89264,Chaitanya Parantha,18.562144364447786,73.90889151913028,Indian Restaurant
Dhanori,18.57856,73.89264,Punjabi Dhaba,18.565137276945084,73.91148354352389,Indian Restaurant
Dhanori,18.57856,73.89264,Alpha Q - The Mist Lounge,18.559169891585984,73.90667745769537,Lounge
Dhanori,18.57856,73.89264,Novotel,18.558890614106932,73.9111785072062,Hotel
Dhanori,18.57856,73.89264,Eatsome,18.564691356186966,73.90716531291659,Fast Food Restaurant
Dhanori,18.57856,73.89264,Cafe Coffee Day,18.56501809356221,73.911002895052,Café
Dhanori,18.57856,73.89264,Govinda Restaurant,18.572373692096964,73.87867442849274,Indian Restaurant
Dhanori,18.57856,73.89264,Go Air Check In Counter,18.57863117424613,73.90885327595306,Airport Gate
Dhanori,18.57856,73.89264,Hotel Shifa,18.57864676045178,73.8761420874216,Chinese Restaurant
Dhanori,18.57856,73.89264,Mogaa Paratha,18.56514326589118,73.91198735019748,Indian Restaurant
Dhanori,18.57856,73.89264,Joshi Wadewale,18.566346083183003,73.87839688701864,Fast Food Restaurant
Dhayari,18.44702,73.80757,Khatri Ice Cream & Mastani,18.470164475678125,73.8211116042819,Ice Cream Shop
Dhayari,18.44702,73.80757,Picante,18.46974712543653,73.83092662768678,Fast Food Restaurant
Dhayari,18.44702,73.80757,Relax,18.457194512957912,73.80094370787029,Diner
Dhayari,18.44702,73.80757,Cafe Coffee Day,18.440769116951355,73.83974285020254,Coffee Shop
Dhayari,18.44702,73.80757,Domino's Pizza,18.47741478734879,73.82355658057669,Pizza Place
Dhayari,18.44702,73.80757,McDonald's,18.476159577944255,73.82288646479721,Fast Food Restaurant
Dhayari,18.44702,73.80757,Cafe Coffee Day,18.440684503288914,73.83962336312398,Coffee Shop
Dhayari,18.44702,73.80757,cafe coffee day,18.478795004304093,73.8035774230957,Coffee Shop
Dhayari,18.44702,73.80757,Abhiruchi Mall,18.46324534007604,73.81616603528691,Shopping Mall
Dhayari,18.44702,73.80757,Brahma Garden,18.47390498910501,73.8219249903279,Indian Restaurant
Dhayari,18.44702,73.80757,City Pride Abhiruchi,18.46298632430145,73.8168956799712,Multiplex
Dhayari,18.44702,73.80757,New Poona Bakery,18.478022937489698,73.82372315714747,Bakery
Erandwane,18.50938,73.83151,Nisarg (निसर्ग),18.50673697431568,73.8320165290297,Seafood Restaurant
Erandwane,18.50938,73.83151,Le Plaisir,18.51420497479481,73.83855092544634,Bistro
Erandwane,18.50938,73.83151,Aasing's Kitchen,18.514029983480278,73.82874953293054,Burger Joint
Erandwane,18.50938,73.83151,Shaukeen,18.508270905470848,73.83150724373515,Smoke Shop
Erandwane,18.50938,73.83151,Café GoodLuck,18.5173883002662,73.8414854187446,Café
Erandwane,18.50938,73.83151,Barbeque Nation,18.516237355048084,73.84222283288595,BBQ Joint
Erandwane,18.50938,73.83151,Bipin Snacks And Juice Bar,18.513013126098517,73.83992106106976,Snack Place
Erandwane,18.50938,73.83151,Hotel Roopali,18.519342952744918,73.84133382675628,Indian Restaurant
Erandwane,18.50938,73.83151,Amruteshwar,18.508532197249476,73.83092588213361,Fast Food Restaurant
Erandwane,18.50938,73.83151,Chinese Room Oriental,18.5104821947705,73.83478848816188,Chinese Restaurant
Erandwane,18.50938,73.83151,Vaishali | वैशाली,18.52090576092219,73.84128332227108,South Indian Restaurant
Erandwane,18.50938,73.83151,Fish Curry Rice,18.510986233786202,73.82960666625144,Seafood Restaurant
Erandwane,18.50938,73.83151,Cafe Cofee Day,18.508026286758323,73.83163630795073,Café
Erandwane,18.50938,73.83151,Pastry Corner,18.50891985125201,73.83056534907344,Bakery
Erandwane,18.50938,73.83151,National Film Archives of India (NFAI),18.515930148620026,73.8292254679222,General Entertainment
Erandwane,18.50938,73.83151,Panchvati Gaurav,18.51787902732216,73.83862257779535,Indian Restaurant
Erandwane,18.50938,73.83151,Barometer,18.498824117966002,73.81923973485303,Café
Erandwane,18.50938,73.83151,Mad Over Donuts,18.519335111404256,73.84531961315069,Donut Shop
Erandwane,18.50938,73.83151,Tilak Hotel,18.50960261815985,73.84688277838784,Snack Place
Erandwane,18.50938,73.83151,Ranade Tapri,18.518439123214733,73.84118200709439,Fast Food Restaurant
Erandwane,18.50938,73.83151,Pu La Deshpande Garden,18.49306197499458,73.8358786482728,Garden
Erandwane,18.50938,73.83151,Yolkshire,18.50281548802023,73.82169046656016,Breakfast Spot
Erandwane,18.50938,73.83151,The Lunges Health Club.,18.519542311093517,73.83118616765026,Gym
Erandwane,18.50938,73.83151,Endurance Fitness Club,18.49923478118509,73.8211173481927,Gym / Fitness Center
Erandwane,18.50938,73.83151,Khatris Ice Cream And Mastani,18.489994934303883,73.82609268725957,Ice Cream Shop
Erandwane,18.50938,73.83151,Flavours,18.51893083023205,73.84140902977073,Sandwich Place
Erandwane,18.50938,73.83151,Wadeshwar,18.5150663518212,73.82888481601346,South Indian Restaurant
Erandwane,18.50938,73.83151,Wadeshwar,18.518656145726464,73.84148287858373,Vegetarian / Vegan Restaurant
Erandwane,18.50938,73.83151,JW Marriott Hotel Pune,18.532412382577437,73.82984161376953,Hotel
Erandwane,18.50938,73.83151,Spice Kitchen,18.531886864925845,73.82957091082835,Asian Restaurant
Erandwane,18.50938,73.83151,Sujata Mastani,18.511792754341577,73.85214493967393,Ice Cream Shop
Erandwane,18.50938,73.83151,Parvati,18.498190564461044,73.84958786400306,Trail
Erandwane,18.50938,73.83151,Paasha,18.53207679304871,73.82956401247087,Lounge
Erandwane,18.50938,73.83151,Pune Baking Company,18.531971811632015,73.82983372978156,Bakery
Erandwane,18.50938,73.83151,Golds Gym Kothrud,18.49911870210435,73.8215596288252,Gym
Erandwane,18.50938,73.83151,Cheezy Bites,18.508484555988723,73.82236999541298,Café
Erandwane,18.50938,73.83151,Hidden Place - The Hangout,18.509107380632898,73.81227999661668,Pub
Erandwane,18.50938,73.83151,Cafe Coffee Day,18.500139500489336,73.814253581129,Café
Erandwane,18.50938,73.83151,Bhagat Tarachand,18.514332265559556,73.85131729012238,Indian Restaurant
Erandwane,18.50938,73.83151,The Chocolate Room,18.518450934654,73.84157442251627,Coffee Shop
Erandwane,18.50938,73.83151,Mohan Ice Cream,18.520619663670587,73.84606955610744,Ice Cream Shop
Erandwane,18.50938,73.83151,Starbucks,18.52253776359269,73.84103656012874,Coffee Shop
Erandwane,18.50938,73.83151,Casa Lolo,18.51693034172058,73.83394002914429,Deli / Bodega
Erandwane,18.50938,73.83151,Hotel Madhuban,18.519248295410485,73.84868804177536,Tea Room
Erandwane,18.50938,73.83151,Krishna Juice Bar,18.52355342051691,73.84765077882606,Juice Bar
Erandwane,18.50938,73.83151,"Lobby Lounge, JW Marriott",18.531915245410474,73.82962901996032,Lounge
Erandwane,18.50938,73.83151,Raja Dinkar Kelkar museum,18.510743623888896,73.85438919067383,History Museum
Erandwane,18.50938,73.83151,Venus Traders,18.5194544398586,73.84206964204846,Stationery Store
Erandwane,18.50938,73.83151,Alto Vino,18.53197888529939,73.82979570889925,Italian Restaurant
Erandwane,18.50938,73.83151,Sukanta,18.51694169413758,73.84428399256002,Vegetarian / Vegan Restaurant
Erandwane,18.50938,73.83151,Venky's Xprs,18.502695235350348,73.82169748231658,Fried Chicken Joint
Erandwane,18.50938,73.83151,Club Solaris,18.505787702309885,73.81968902388618,Gym / Fitness Center
Erandwane,18.50938,73.83151,Naturals Icecream,18.502131151739757,73.81583585824387,Ice Cream Shop
Erandwane,18.50938,73.83151,Burger Barn Café,18.51096044070201,73.81550155331708,Burger Joint
Erandwane,18.50938,73.83151,Modern PDMBA Sports Complex,18.52551169684312,73.84787007012933,Stadium
Erandwane,18.50938,73.83151,Crossword,18.534814421312817,73.8297701691517,Bookstore
Erandwane,18.50938,73.83151,IDDOS,18.510441175381686,73.81644541010897,South Indian Restaurant
Erandwane,18.50938,73.83151,ARAI Hilltop,18.51973678124073,73.81767671579341,Other Great Outdoors
Erandwane,18.50938,73.83151,Le Petite Amour,18.500079160790044,73.81405297071419,French Restaurant
Erandwane,18.50938,73.83151,Sharvaree,18.524576447398676,73.84164666107726,Indian Restaurant
Erandwane,18.50938,73.83151,The Burger Barn cafe,18.524416131270343,73.84283250923293,Burger Joint
Erandwane,18.50938,73.83151,Miami,18.532031656442765,73.82983294825146,Nightclub
Erandwane,18.50938,73.83151,Domino's Pizza,18.502158091825265,73.81531314776265,Pizza Place
Erandwane,18.50938,73.83151,Sheetal Hotel,18.502301724622903,73.81611918532329,Vegetarian / Vegan Restaurant
Erandwane,18.50938,73.83151,Shahji's Paratha House,18.52260120168244,73.84441289536777,Vegetarian / Vegan Restaurant
Erandwane,18.50938,73.83151,By The Way,18.525058508695786,73.84154053093603,Italian Restaurant
Erandwane,18.50938,73.83151,Café Coffee Day,18.5231306426117,73.84834705709581,Coffee Shop
Erandwane,18.50938,73.83151,Kiva,18.538458921457806,73.83686293507155,Lounge
Erandwane,18.50938,73.83151,Little Italy,18.534828001784856,73.83812201948804,Italian Restaurant
Erandwane,18.50938,73.83151,Baagwan Juice Center,18.493140159697564,73.82588984228583,Juice Bar
Erandwane,18.50938,73.83151,Manisha Bhel Panipuri Snacks Center,18.493215030926333,73.82562561652861,Snack Place
Erandwane,18.50938,73.83151,The Pavillion,18.532861,73.829802,Shopping Mall
Erandwane,18.50938,73.83151,Yashwantrao Chavan Natyagruha,18.5022778370707,73.8121796215922,Theater
Erandwane,18.50938,73.83151,Shabree,18.52459075247133,73.8416670504523,Indian Restaurant
Erandwane,18.50938,73.83151,Shakahari,18.53186512027384,73.82956454603062,Vegetarian / Vegan Restaurant
Erandwane,18.50938,73.83151,The Chocolate Room,18.509691206129006,73.81362140293946,Dessert Shop
Erandwane,18.50938,73.83151,Lal Mahal,18.518719674058865,73.85655641555786,Historic Site
Erandwane,18.50938,73.83151,Mainland China,18.531659593909822,73.82975495714788,Chinese Restaurant
Erandwane,18.50938,73.83151,SP Biryani House,18.508067134805508,73.85035559087343,Indian Restaurant
Erandwane,18.50938,73.83151,Chittaranjan Vatika,18.53211567654188,73.8375602848037,Theme Park
Erandwane,18.50938,73.83151,Hotel Agatya,18.514450921596094,73.85427023461997,Indian Restaurant
Erandwane,18.50938,73.83151,Shrikrishna Bhuvan,18.51349411364069,73.85507354346112,Snack Place
Erandwane,18.50938,73.83151,Bal Gandharva Ranga Mandir,18.52233273885281,73.84801999609671,Theater
Erandwane,18.50938,73.83151,Sudit Su's Chinese,18.495267323913957,73.812487704967,Chinese Restaurant
Erandwane,18.50938,73.83151,Tales And Spirits,18.5307837944114,73.82872334210879,Bistro
Erandwane,18.50938,73.83151,Jayshree Garden,18.504916886557126,73.85426809288236,Vegetarian / Vegan Restaurant
Erandwane,18.50938,73.83151,Panchali Restaurant,18.52589862801796,73.85018246363045,Fast Food Restaurant
Erandwane,18.50938,73.83151,Starbucks,18.5346313068626,73.82984338712804,Coffee Shop
Erandwane,18.50938,73.83151,Jagat Bhari Kolhapuri Restaurant,18.488156243306488,73.857182047519,Indian Restaurant
Erandwane,18.50938,73.83151,Rahul Restaurant,18.531314528056868,73.84637889019726,Indian Restaurant
Erandwane,18.50938,73.83151,NH 37,18.53853115482067,73.83423913837106,Indian Restaurant
Erandwane,18.50938,73.83151,Nimantran Restaurant,18.486260800083077,73.85855417876233,Indian Restaurant
Erandwane,18.50938,73.83151,Taljai Tekadi,18.481998566387208,73.84788790409162,Mountain
Erandwane,18.50938,73.83151,Coffee Stop,18.53643039728413,73.8338918928869,Coffee Shop
Erandwane,18.50938,73.83151,All Stir Fry,18.538021309078747,73.83565973310837,Asian Restaurant
Erandwane,18.50938,73.83151,McDonald's,18.50790844458206,73.79653085601878,Fast Food Restaurant
Erandwane,18.50938,73.83151,South Indies,18.535064394049556,73.83839730865662,Indian Restaurant
Erandwane,18.50938,73.83151,Mini Wok,18.532703912393053,73.83405542211443,Chinese Restaurant
Erandwane,18.50938,73.83151,Tien,18.530260170328454,73.8324901968085,Deli / Bodega
Erandwane,18.50938,73.83151,Nagbramhambha,18.49204565875299,73.8613372231632,Fast Food Restaurant
Ganesh khind,18.54075,73.82925,JW Marriott Hotel Pune,18.532412382577437,73.82984161376953,Hotel
Ganesh khind,18.54075,73.82925,Spice Kitchen,18.531886864925845,73.82957091082835,Asian Restaurant
Ganesh khind,18.54075,73.82925,Paasha,18.53207679304871,73.82956401247087,Lounge
Ganesh khind,18.54075,73.82925,Pune Baking Company,18.531971811632015,73.82983372978156,Bakery
Ganesh khind,18.54075,73.82925,Crossword,18.534814421312817,73.8297701691517,Bookstore
Ganesh khind,18.54075,73.82925,Kiva,18.538458921457806,73.83686293507155,Lounge
Ganesh khind,18.54075,73.82925,"Lobby Lounge, JW Marriott",18.531915245410474,73.82962901996032,Lounge
Ganesh khind,18.54075,73.82925,Alto Vino,18.53197888529939,73.82979570889925,Italian Restaurant
Ganesh khind,18.54075,73.82925,Miami,18.532031656442765,73.82983294825146,Nightclub
Ganesh khind,18.54075,73.82925,Little Italy,18.534828001784856,73.83812201948804,Italian Restaurant
Ganesh khind,18.54075,73.82925,The Pavillion,18.532861,73.829802,Shopping Mall
Ganesh khind,18.54075,73.82925,NH 37,18.53853115482067,73.83423913837106,Indian Restaurant
Ganesh khind,18.54075,73.82925,Shakahari,18.53186512027384,73.82956454603062,Vegetarian / Vegan Restaurant
Ganesh khind,18.54075,73.82925,Starbucks,18.5346313068626,73.82984338712804,Coffee Shop
Ganesh khind,18.54075,73.82925,Mainland China,18.531659593909822,73.82975495714788,Chinese Restaurant
Ganesh khind,18.54075,73.82925,Chittaranjan Vatika,18.53211567654188,73.8375602848037,Theme Park
Ganesh khind,18.54075,73.82925,Vaishali | वैशाली,18.52090576092219,73.84128332227108,South Indian Restaurant
Ganesh khind,18.54075,73.82925,All Stir Fry,18.538021309078747,73.83565973310837,Asian Restaurant
Ganesh khind,18.54075,73.82925,Coffee Stop,18.53643039728413,73.8338918928869,Coffee Shop
Ganesh khind,18.54075,73.82925,Hotel Roopali,18.519342952744918,73.84133382675628,Indian Restaurant
Ganesh khind,18.54075,73.82925,Café GoodLuck,18.5173883002662,73.8414854187446,Café
Ganesh khind,18.54075,73.82925,Le Plaisir,18.51420497479481,73.83855092544634,Bistro
Ganesh khind,18.54075,73.82925,Tales And Spirits,18.5307837944114,73.82872334210879,Bistro
Ganesh khind,18.54075,73.82925,Deccan Hills,18.540068227898335,73.82299559809623,Indian Restaurant
Ganesh khind,18.54075,73.82925,Oriental Connexions,18.538021566123753,73.83564603949314,Chinese Restaurant
Ganesh khind,18.54075,73.82925,Mad Over Donuts,18.519335111404256,73.84531961315069,Donut Shop
Ganesh khind,18.54075,73.82925,Crosswords,18.556177260208784,73.80913090623139,Bookstore
Ganesh khind,18.54075,73.82925,Barbeque Nation,18.516237355048084,73.84222283288595,BBQ Joint
Ganesh khind,18.54075,73.82925,Krishna Juice Bar,18.52355342051691,73.84765077882606,Juice Bar
Ganesh khind,18.54075,73.82925,Yolkshire,18.55357605468349,73.80688828707882,English Restaurant
Ganesh khind,18.54075,73.82925,Abs Fitness And Wellness Club,18.535397529843124,73.82993979850535,Gym
Ganesh khind,18.54075,73.82925,Mithas,18.55463494319024,73.80936941321386,Dessert Shop
Ganesh khind,18.54075,73.82925,Aaoji Khhaoji,18.56265703054219,73.82931038865844,Indian Restaurant
Ganesh khind,18.54075,73.82925,Modern PDMBA Sports Complex,18.52551169684312,73.84787007012933,Stadium
Ganesh khind,18.54075,73.82925,Starbucks,18.52253776359269,73.84103656012874,Coffee Shop
Ganesh khind,18.54075,73.82925,The Lunges Health Club.,18.519542311093517,73.83118616765026,Gym
Ganesh khind,18.54075,73.82925,Ranade Tapri,18.518439123214733,73.84118200709439,Fast Food Restaurant
Ganesh khind,18.54075,73.82925,Aasing's Kitchen,18.514029983480278,73.82874953293054,Burger Joint
Ganesh khind,18.54075,73.82925,Panchvati Gaurav,18.51787902732216,73.83862257779535,Indian Restaurant
Ganesh khind,18.54075,73.82925,South Indies,18.535064394049556,73.83839730865662,Indian Restaurant
Ganesh khind,18.54075,73.82925,Flavours,18.51893083023205,73.84140902977073,Sandwich Place
Ganesh khind,18.54075,73.82925,Frozen Monkey,18.537631385267822,73.83542217764648,Lounge
Ganesh khind,18.54075,73.82925,Sharvaree,18.524576447398676,73.84164666107726,Indian Restaurant
Ganesh khind,18.54075,73.82925,Mohan Ice Cream,18.520619663670587,73.84606955610744,Ice Cream Shop
Ganesh khind,18.54075,73.82925,The Burger Barn cafe,18.524416131270343,73.84283250923293,Burger Joint
Ganesh khind,18.54075,73.82925,Wadeshwar,18.518656145726464,73.84148287858373,Vegetarian / Vegan Restaurant
Ganesh khind,18.54075,73.82925,By The Way,18.525058508695786,73.84154053093603,Italian Restaurant
Ganesh khind,18.54075,73.82925,Gold's Gym,18.553561008319413,73.80756434893296,Gym
Ganesh khind,18.54075,73.82925,Mini Wok,18.532703912393053,73.83405542211443,Chinese Restaurant
Ganesh khind,18.54075,73.82925,Rahul Restaurant,18.531314528056868,73.84637889019726,Indian Restaurant
Ganesh khind,18.54075,73.82925,Bipin Snacks And Juice Bar,18.513013126098517,73.83992106106976,Snack Place
Ganesh khind,18.54075,73.82925,Hotel Madhuban,18.519248295410485,73.84868804177536,Tea Room
Ganesh khind,18.54075,73.82925,Starbucks,18.55659485262278,73.80915264466924,Coffee Shop
Ganesh khind,18.54075,73.82925,Nisarg (निसर्ग),18.50673697431568,73.8320165290297,Seafood Restaurant
Ganesh khind,18.54075,73.82925,Shabree,18.52459075247133,73.8416670504523,Indian Restaurant
Ganesh khind,18.54075,73.82925,National Film Archives of India (NFAI),18.515930148620026,73.8292254679222,General Entertainment
Ganesh khind,18.54075,73.82925,The Chocolate Room,18.518450934654,73.84157442251627,Coffee Shop
Ganesh khind,18.54075,73.82925,Westend mall,18.561814327331174,73.80722022679363,Shopping Mall
Ganesh khind,18.54075,73.82925,Taareef,18.556076771010513,73.80912043821498,Indian Restaurant
Ganesh khind,18.54075,73.82925,Shahji's Paratha House,18.52260120168244,73.84441289536777,Vegetarian / Vegan Restaurant
Ganesh khind,18.54075,73.82925,Café Coffee Day,18.5231306426117,73.84834705709581,Coffee Shop
Ganesh khind,18.54075,73.82925,ARAI Hilltop,18.51973678124073,73.81767671579341,Other Great Outdoors
Ganesh khind,18.54075,73.82925,Venus Traders,18.5194544398586,73.84206964204846,Stationery Store
Ganesh khind,18.54075,73.82925,Naturals Icecream,18.556192387421536,73.80916850500064,Ice Cream Shop
Ganesh khind,18.54075,73.82925,Lost The Plot,18.55441705754062,73.80480775361278,Lounge
Ganesh khind,18.54075,73.82925,Bhagat Tarachand,18.514332265559556,73.85131729012238,Indian Restaurant
Ganesh khind,18.54075,73.82925,Subway,18.524296132510756,73.84133703465648,Sandwich Place
Ganesh khind,18.54075,73.82925,Tilak Hotel,18.50960261815985,73.84688277838784,Snack Place
Ganesh khind,18.54075,73.82925,German Bakery WunderBar,18.52004603720397,73.83043022574356,Bistro
Ganesh khind,18.54075,73.82925,Cafe Peter Donuts,18.55774038538134,73.80440120069147,Donut Shop
Ganesh khind,18.54075,73.82925,Hidden Place - The Hangout,18.509107380632898,73.81227999661668,Pub
Ganesh khind,18.54075,73.82925,Wadeshwar,18.5150663518212,73.82888481601346,South Indian Restaurant
Ganesh khind,18.54075,73.82925,Sukanta,18.51694169413758,73.84428399256002,Vegetarian / Vegan Restaurant
Ganesh khind,18.54075,73.82925,Panchali Restaurant,18.52589862801796,73.85018246363045,Fast Food Restaurant
Ganesh khind,18.54075,73.82925,Cocoberry,18.520363094135984,73.84116377766922,Frozen Yogurt Shop
Ganesh khind,18.54075,73.82925,Flavors Chocolate Toast,18.526650630107948,73.84196664548828,Sandwich Place
Ganesh khind,18.54075,73.82925,Fab India,18.555290266247177,73.80932589757768,Clothing Store
Ganesh khind,18.54075,73.82925,Casa Lolo,18.51693034172058,73.83394002914429,Deli / Bodega
Ganesh khind,18.54075,73.82925,Natural Ice Cream,18.52312637552247,73.84746530397125,Ice Cream Shop
Ganesh khind,18.54075,73.82925,Vetal Tekdi,18.522266437316244,73.81834876387788,Trail
Ganesh khind,18.54075,73.82925,Bal Gandharva Ranga Mandir,18.52233273885281,73.84801999609671,Theater
Ganesh khind,18.54075,73.82925,Chinese Room Oriental,18.5104821947705,73.83478848816188,Chinese Restaurant
Ganesh khind,18.54075,73.82925,Shaukeen,18.508270905470848,73.83150724373515,Smoke Shop
Ganesh khind,18.54075,73.82925,Lal Mahal,18.518719674058865,73.85655641555786,Historic Site
Ganesh khind,18.54075,73.82925,Fish Curry Rice,18.510986233786202,73.82960666625144,Seafood Restaurant
Ganesh khind,18.54075,73.82925,Picantos Mexican Grill,18.560654041998944,73.81244739763484,Mexican Restaurant
Ganesh khind,18.54075,73.82925,Air Life Studio,18.553572828434206,73.80696545202225,Gym
